split,name,pred_foreground_ratio,pred_component_count,pred_profile_count,pred_profile_total_length,pred_cd_mean,pred_cd_std,pred_lwr_3sigma,pred_ler_low_3sigma,pred_ler_high_3sigma,pred_ler_mean_3sigma,pred_edge_psd_hf_ratio_1d,pred_necking_score,pred_bulging_score,disagreement,fg_dev,cc_dev,label
in_dist,00000428,0.44415283,6.0,6.0,3072.0,37.901042,0.82477257,2.4743177,1.8901218,1.5505616,1.7203417,0.045035851,0.075573897,0.063896104,0.0059231498655006876,0.0006332399999999794,0.0,False
in_dist,00000438,0.5827446,11.0,11.0,4178.0,36.563667,3.1732318,9.5196955,9.0628524,8.4054296,8.734141,0.014035277,0.94294051,0.35379061,0.008731528856861792,0.0007095300000000693,0.0,False
in_dist,00000443,0.36750031,5.0,5.0,2560.0,37.632031,0.92166569,2.7649971,1.9742523,1.5758592,1.7750558,0.042496343,0.088284911,0.094017094,0.005721691093744652,0.0002479599999999915,0.0,False
in_dist,00000444,0.30078506,5.0,5.0,1898.0,41.544257,4.9592508,14.877752,6.4482182,12.522563,9.4853908,0.021778421,0.97326618,0.7358989,0.007635437957412061,4.577000000000053e-05,0.0,False
in_dist,00000448,0.4057045,5.0,5.0,2560.0,41.544141,0.93304488,2.7991346,2.0258393,1.9259945,1.9759169,0.04385885,0.085456426,0.067930789,0.005575439796663084,0.0001830999999999916,0.0,False
in_dist,00000449,0.38751221,5.0,5.0,2560.0,39.68125,0.84507571,2.5352271,1.9287345,1.5682327,1.7484836,0.045570174,0.065431059,0.084286319,0.0058970938737094025,0.0002784699999999751,0.0,False
in_dist,00000450,0.51166534,10.0,10.0,3893.0,34.454662,4.0095732,12.028719,12.198899,10.22456,11.211729,0.0072062656,0.93784092,0.69285317,0.008562050809696076,0.0002365100000000231,0.0,False
in_dist,00000453,0.51126099,11.0,11.0,4016.0,33.382719,3.5534234,10.66027,5.7851322,5.882143,5.8336376,0.035890405,0.96999326,0.4463111,0.008872936282271815,0.000663749999999963,0.0,False
in_dist,00000458,0.59279633,8.0,8.0,4096.0,37.938965,0.87520841,2.6256252,1.7372603,2.0589735,1.8981169,0.042351258,0.075541675,0.076471739,0.006892838203647056,8.01099999999666e-05,0.0,False
in_dist,00000459,0.43667984,9.0,9.0,3185.0,35.941287,2.6685114,8.0055341,7.6282307,7.5324342,7.5803325,0.017663489,0.8381982,0.30387077,0.006765943077148506,0.0003166199999999897,0.0,False
in_dist,00000464,0.62263107,8.0,8.0,4096.0,39.848389,0.93105299,2.793159,2.3404114,2.0745119,2.2074617,0.036086836,0.10485039,0.081601572,0.0071354996849263275,0.00022124999999995065,0.0,False
in_dist,00000478,0.59275055,8.0,8.0,4096.0,37.936035,0.87210729,2.6163219,1.8397574,2.0236696,1.9317135,0.038614898,0.077975869,0.076555481,0.007042069988183797,0.00021744000000001318,0.0,False
in_dist,00000480,0.58897018,8.0,8.0,4096.0,37.694092,0.89695148,2.6908544,1.9050916,2.2710159,2.0880538,0.034439318,0.073612037,0.12141701,0.006524371532768747,0.00029754000000004055,0.0,False
in_dist,00000483,0.49059296,7.0,7.0,3584.0,35.883371,0.8161917,2.4485751,2.2510402,1.6503709,1.9507056,0.037848811,0.16853122,0.20101047,0.006161939506119984,0.000308990000000009,0.0,False
in_dist,00000488,0.55032349,7.0,7.0,3584.0,40.252232,0.93402955,2.8020887,2.0343447,1.9411617,1.9877532,0.047174192,0.072917686,0.077419986,0.006734544739149029,9.919000000002676e-05,0.0,False
in_dist,00000498,0.52730942,9.0,9.0,3700.0,37.35973,2.1770111,6.5310332,3.9843207,4.4911224,4.2377216,0.021546998,0.86165565,0.27895737,0.00723143600559395,0.00011824999999998642,0.0,False
in_dist,00000501,0.4817009,6.0,6.0,3072.0,41.105143,0.87677472,2.6303241,1.8512568,1.8243564,1.8378066,0.051000338,0.070217918,0.07925801,0.006038707846199309,0.00020217999999999625,0.0,False
in_dist,00000502,0.48395538,7.0,7.0,3584.0,35.397879,0.85849768,2.575493,1.780311,1.7644482,1.7723796,0.035691471,0.1308642,0.18518519,0.005943292624151275,0.00024032000000001608,0.0,False
in_dist,00000503,0.30887604,4.0,4.0,2048.0,39.536133,0.92268207,2.7680462,2.102194,1.6791718,1.8906829,0.036764466,0.082869803,0.074927685,0.005142445112141569,9.156000000004605e-05,0.0,False
in_dist,00000504,0.45678711,6.0,6.0,3072.0,38.979167,0.88554284,2.6566285,1.9580027,1.70617,1.8320863,0.03823542,0.065824561,0.06344889,0.005812272235197313,9.15499999999958e-05,0.0,False
in_dist,00000509,0.57489395,8.0,8.0,4096.0,36.793213,0.8488594,2.5465782,2.0688312,1.6923107,1.8805709,0.038647464,0.19473835,0.098084072,0.006065372399436275,0.0002441399999999483,0.0,False
in_dist,00000512,0.32798004,4.0,4.0,2048.0,41.981445,0.99954063,2.9986219,2.1486607,1.9332467,2.0409537,0.045322028,0.077051075,0.088606425,0.006989414163869334,0.0003433200000000358,0.0,False
in_dist,00000515,0.40649033,5.0,5.0,2560.0,41.624609,0.89826773,2.6948032,1.8452715,1.848176,1.8467237,0.05100347,0.10358208,0.080067504,0.005981996950438329,7.247999999998589e-05,0.0,False
in_dist,00000518,0.50882721,4.0,4.0,875.0,152.44457,4.0700373,12.210112,6.7407072,5.0679151,5.9043112,0.018535482,0.9762406,0.19713564,0.017062721201961062,4.9589999999932743e-05,0.0,False
in_dist,00000524,0.30294037,4.0,4.0,1902.0,41.752892,1.6012397,4.8037191,2.7040457,2.8958194,2.7999326,0.041606097,0.87859086,0.069588227,0.0058612173021432845,0.0002403300000000108,0.0,False
in_dist,00000527,0.31324387,7.0,7.0,2060.0,39.86165,3.3375706,10.012712,11.133588,10.882606,11.008097,0.01633083,0.94977843,0.22067519,0.007766664259816092,3.814999999995905e-05,0.0,False
in_dist,00000528,0.47395325,6.0,6.0,3072.0,40.44401,0.8789547,2.6368641,1.9460017,1.8991977,1.9225997,0.04172192,0.06809166,0.070556771,0.006057655626034997,0.00032807000000001363,0.0,False
in_dist,00000529,0.39751434,6.0,6.0,2623.0,39.727793,1.1150309,3.3450926,3.2065192,3.920479,3.5634991,0.030533046,0.89067245,0.14793926,0.005540571346557055,0.00020981000000003247,0.0,False
in_dist,00000552,0.51939392,8.0,8.0,3868.0,35.20062,1.6473326,4.9419978,1.8375029,3.3395885,2.5885457,0.045182079,0.87561317,0.46466677,0.007592550928184227,8.01099999999666e-05,0.0,False
in_dist,00000558,0.56051636,8.0,8.0,3725.0,39.445906,2.1274889,6.3824666,4.3715415,4.7664931,4.5690173,0.02588138,0.84294327,0.17792549,0.007001865283693509,3.81399999999088e-05,0.0,False
in_dist,00000561,0.32600403,4.0,4.0,2048.0,41.728516,0.93690211,2.8107063,1.9625304,1.8903248,1.9264276,0.045682431,0.087215576,0.063042658,0.005446303825815568,3.433000000002684e-05,0.0,False
in_dist,00000564,0.44643784,6.0,6.0,3072.0,38.096029,0.8022069,2.4066207,1.7737368,1.7105321,1.7421344,0.04416639,0.069936421,0.066725149,0.007362355000704812,0.0006256099999999987,0.0,False
in_dist,00000574,0.54586029,7.0,7.0,3584.0,39.925781,0.82336293,2.4700888,1.8330533,1.8774391,1.8552462,0.04439962,0.077162899,0.073689344,0.006566979879580992,0.000560760000000049,0.0,False
in_dist,00000578,0.40009308,5.0,5.0,2560.0,40.969531,0.87681561,2.6304468,1.9911515,1.9805735,1.9858625,0.045668811,0.069958081,0.078410723,0.005867609219226022,0.0002326999999999746,0.0,False
in_dist,00000582,0.32558441,4.0,4.0,2048.0,41.674805,0.96482248,2.8944674,1.9656565,2.1323957,2.0490261,0.042031643,0.065649712,0.079915632,0.006747623562352145,2.669999999999062e-05,0.0,False
in_dist,00000593,0.62055206,9.0,9.0,4608.0,35.302517,0.83786342,2.5135903,1.8737278,1.5917587,1.7327433,0.04787185,0.081056044,0.077624655,0.009801682828762037,0.00012206999999997414,0.0,True
in_dist,00000597,0.39888382,5.0,5.0,2560.0,40.845703,0.89606701,2.688201,1.990272,1.8836247,1.9369483,0.044104834,0.068912711,0.063745396,0.0058002073698645296,0.0004768399999999784,0.0,False
in_dist,00000600,0.52161789,7.0,7.0,3584.0,38.152623,0.82865624,2.4859687,1.9176198,1.5625881,1.7401039,0.041938429,0.089463024,0.087585832,0.005948302913000192,0.00022887999999998687,0.0,False
in_dist,00000603,0.45990372,6.0,6.0,3072.0,39.245117,0.83565088,2.5069526,1.55027,1.7792752,1.6647726,0.042200636,0.077870989,0.067728328,0.005710924485346935,0.0006828300000000231,0.0,False
in_dist,00000610,0.54871368,14.0,14.0,4682.0,30.723622,3.6101109,10.830333,9.2426579,7.9116581,8.577158,0.019806276,0.97560381,0.36178836,0.01053542191226109,0.00022889000000003712,0.0,False
in_dist,00000612,0.3679924,5.0,5.0,2560.0,37.682422,0.90116002,2.7034801,1.6244526,2.0017493,1.8131009,0.041986927,0.07538433,0.07572851,0.006213114897278493,0.0003395099999999873,0.0,False
in_dist,00000613,0.40013885,5.0,5.0,2560.0,40.974219,0.95441982,2.8632595,2.2536923,2.1547675,2.2042299,0.036078989,0.091817206,0.070112103,0.005792801007017179,0.00012206999999997414,0.0,False
in_dist,00000617,0.32229614,5.0,5.0,2439.0,34.640426,1.7231083,5.169325,2.5112013,3.321788,2.9164946,0.032205153,0.80711599,0.13167035,0.007308491948829876,0.0004234300000000024,0.0,False
in_dist,00000618,0.39888,9.0,9.0,2952.0,35.421409,2.3457142,7.0371427,3.7607662,3.4018216,3.5812939,0.040297793,0.95086774,0.13920164,0.007889978046742296,7.629999999997361e-05,0.0,False
in_dist,00000619,0.62015533,8.0,8.0,4096.0,39.689941,0.88714059,2.6614218,1.9650148,1.9221262,1.9435705,0.049988812,0.086756181,0.090819006,0.006017029593831658,0.0002441400000000593,0.0,False
in_dist,00000620,0.61924362,8.0,8.0,4096.0,39.631592,0.8830423,2.6491269,1.7867095,2.0842119,1.9354607,0.037734975,0.09206443,0.06501548,0.0055851291940235415,0.00021362000000002546,0.0,False
in_dist,00000641,0.32575989,4.0,4.0,2048.0,41.697266,0.91929824,2.7578947,2.000509,1.9712252,1.9858671,0.047051082,0.065738295,0.077390694,0.006734660145376936,5.721999999996896e-05,0.0,False
in_dist,00000660,0.37321091,5.0,5.0,2560.0,38.216797,0.82328753,2.4698626,1.5801848,1.8828939,1.7315393,0.046196431,0.073066568,0.063387887,0.006439639890466364,0.00016785000000002492,0.0,False
in_dist,00000663,0.4615593,6.0,6.0,3072.0,39.386393,0.88980833,2.669425,1.7281806,1.9119469,1.8200637,0.041636505,0.078554404,0.072775527,0.006383880469664649,0.00016404000000003194,0.0,False
in_dist,00000671,0.19834518,10.0,10.0,1175.0,44.254468,8.2347951,24.704385,12.672453,10.021733,11.347093,0.011784936,0.97163695,0.39297475,0.02785293227705221,0.0001907399999999948,0.0,False
in_dist,00000680,0.27130127,6.0,6.0,1898.0,37.471022,1.5255193,4.5765579,1.7694855,3.6751141,2.7222998,0.035967582,0.86986301,0.23630137,0.007325444591904429,0.00015640000000000098,0.0,False
in_dist,00000685,0.57860565,9.0,9.0,4608.0,32.916233,0.81687931,2.4506379,1.6783124,1.76816,1.7232362,0.052439307,0.086341798,0.09701226,0.007357492666815624,0.0001716600000000179,0.0,False
in_dist,00000692,0.6125412,10.0,10.0,5094.0,31.522183,1.0776788,3.2330365,1.908341,2.1201614,2.0142512,0.046625909,0.86630906,0.20885051,0.008739094533543823,0.0008697500000000025,0.0,False
in_dist,00000697,0.50524902,7.0,7.0,3297.0,40.172278,1.7748493,5.3245478,5.2502821,5.1117012,5.1809917,0.029202909,0.74058417,0.22470459,0.006028095048779103,7.630000000036219e-06,0.0,False
in_dist,00000700,0.59384918,11.0,11.0,5367.0,29.005776,1.2118601,3.6355802,2.1259695,2.116561,2.1212653,0.042607443,0.90658929,0.14103789,0.009633226703736342,0.0009651200000000415,0.0,False
in_dist,00000701,0.50231552,7.0,7.0,3584.0,36.740792,0.81049187,2.4314756,1.5238484,1.8370136,1.680431,0.046934334,0.086830001,0.10541631,0.006505299684778643,0.00044250000000001233,0.0,False
in_dist,00000703,0.57799149,8.0,8.0,4096.0,36.991455,0.82619712,2.4785914,1.9491691,1.6245377,1.7868534,0.040252788,0.12742528,0.073938123,0.005817286677932354,0.0001716599999999069,0.0,False
in_dist,00000706,0.36663055,5.0,5.0,2560.0,37.542969,0.98764304,2.9629291,1.6312184,2.2088523,1.9200353,0.036694349,0.09485927,0.074340528,0.006497187260809167,0.00016783999999997468,0.0,False
in_dist,00000715,0.62076187,8.0,8.0,4096.0,39.72876,0.86342251,2.5902675,1.8717415,1.953884,1.9128128,0.049290489,0.094739944,0.081282845,0.005545755689502663,0.00011443999999993792,0.0,False
in_dist,00000743,0.39997482,5.0,5.0,2560.0,40.957422,0.82968828,2.4890648,1.8521128,1.8032652,1.827689,0.045501445,0.070866875,0.057205875,0.005951394714233449,0.0003318800000000066,0.0,False
in_dist,00000749,0.30783463,5.0,5.0,2292.0,35.208115,2.0330383,6.0991149,4.1961319,5.3877537,4.7919428,0.024364134,0.85105997,0.1063938,0.007613578093283002,1.1440000000029205e-05,0.0,False
in_dist,00000751,0.39742279,5.0,5.0,2560.0,40.696094,0.85039991,2.5511997,1.9574282,1.9531438,1.955286,0.043826024,0.061698228,0.066032124,0.005713842266427238,2.2889999999997634e-05,0.0,False
in_dist,00000759,0.27963257,6.0,6.0,1766.0,41.508494,2.9770324,8.9310971,5.4786002,5.0771046,5.2778524,0.035855601,0.90250828,0.21864647,0.006894231473918322,0.00042725000000004565,0.0,False
in_dist,00000774,0.48099518,6.0,6.0,3072.0,41.044922,0.92857982,2.7857394,1.9605905,2.0023193,1.9814549,0.04744875,0.0996483,0.075420086,0.006391396439678232,0.00022888000000004238,0.0,False
in_dist,00000775,0.32938385,4.0,4.0,2048.0,42.161133,0.88930751,2.6679225,1.9658561,1.8342344,1.9000453,0.052561267,0.07594058,0.060334116,0.007529311033501629,0.00027847000000003064,0.0,True
in_dist,00000786,0.24529266,3.0,3.0,1536.0,41.863281,1.0204596,3.0613788,2.2213616,2.0878176,2.1545896,0.044266529,0.094564408,0.070134696,0.0067860268258596035,0.00021744000000001318,0.0,False
in_dist,00000788,0.2538147,6.0,6.0,1859.0,35.791286,2.0433871,6.1301612,2.8870825,3.4865253,3.1868039,0.030816327,0.97533521,0.2,0.007438099361907091,0.00013351999999999808,0.0,True
in_dist,00000792,0.41009521,5.0,5.0,2560.0,41.99375,0.98944516,2.9683355,1.9242973,2.0920307,2.008164,0.046090777,0.075427143,0.098814967,0.0070286531175146605,0.00026322000000000845,0.0,False
in_dist,00000794,0.33720398,5.0,5.0,2199.0,40.198272,2.385622,7.1568661,4.2290187,2.8200754,3.524547,0.035674785,0.82133198,0.17605023,0.006518645004030543,9.918000000003202e-05,0.0,False
in_dist,00000799,0.37649536,14.0,14.0,2613.0,37.771144,5.2806941,15.842082,7.5396576,7.8496779,7.6946677,0.021589646,0.97572104,0.17251415,0.008256109445763826,0.00020217999999999625,0.0,False
in_dist,00000800,0.35504532,12.0,12.0,2417.0,38.508068,5.2207253,15.662176,7.815514,7.8844538,7.8499839,0.022160272,0.97644437,0.17778131,0.009260669733955784,0.0003433199999999803,0.0,False
in_dist,00000808,0.55330276,11.0,11.0,4274.0,33.936593,3.6324703,10.897411,9.517471,9.3810821,9.4492766,0.0090405523,0.92072188,0.38918669,0.008986803659059017,0.000495919999999983,0.0,False
in_dist,00000813,0.44351959,6.0,6.0,3072.0,37.847005,0.82436012,2.4730803,1.5912265,1.9041836,1.7477051,0.04327559,0.12328767,0.071537291,0.00627266838384577,0.00029754000000004055,0.0,False
in_dist,00000814,0.61880112,9.0,9.0,4608.0,35.202908,0.8033518,2.4100554,1.7849157,1.5848206,1.6848682,0.045749091,0.094917751,0.065800162,0.0065612738049875,0.00017929000000005413,0.0,False
in_dist,00000816,0.59059906,8.0,8.0,4096.0,37.79834,0.89632339,2.6889702,2.0391621,1.8283273,1.9337447,0.03723257,0.092293253,0.083389439,0.005823314934802926,9.536999999992801e-05,0.0,False
in_dist,00000817,0.39448547,5.0,5.0,2560.0,40.395313,0.88628004,2.6588401,2.0376418,1.9824687,2.0100552,0.039789092,0.089053282,0.073750437,0.005927488603051034,2.669999999999062e-05,0.0,False
in_dist,00000820,0.24745178,3.0,3.0,1536.0,42.231771,1.0715763,3.2147288,2.1446405,2.3236919,2.2341662,0.043405099,0.082605899,0.098661193,0.008183654825454134,0.000602720000000001,0.0,False
extreme,0,0.26473999,8.0,8.0,1776.0,39.030405,7.0835914,21.250774,8.8795363,8.1621606,8.5208485,0.014143893,0.92860892,0.31036519,0.013993618991306245,0.0010566699999999818,0.0,False
extreme,1,0.25299072,9.0,9.0,2102.0,31.52236,6.0041887,18.012566,8.2452763,6.7494731,7.4973747,0.0099666996,0.92822266,0.71953255,0.04496652041190963,0.008377070000000014,0.0,False
extreme,10,0.42605209,3.0,3.0,1137.0,98.747581,25.110629,75.331886,36.626409,41.285978,38.956194,0.025388089,0.98446157,0.546074,0.7306371462923942,0.31077575,2.0,True
extreme,11,0.62146759,8.0,8.0,4096.0,39.773926,0.73013842,2.1904152,1.352107,1.5345269,1.443317,0.044685546,0.077860903,0.06400665,0.007661380688835373,0.0005721999999999117,0.0,False
extreme,12,0.64471817,7.0,7.0,3584.0,47.155134,1.2312874,3.6938622,2.4379598,2.2735258,2.3557428,0.022950078,0.25971444,0.20296403,0.010064613191375749,0.0022849999999999815,0.0,False
extreme,13,0.53942108,5.0,5.0,2560.0,55.238281,1.2712873,3.8138618,2.0642407,2.8240497,2.4441452,0.021524273,0.063557385,0.091074236,0.008955319423384567,0.0020370499999999847,0.0,False
extreme,14,0.34940338,4.0,4.0,1073.0,85.384902,15.334962,46.004887,19.3855,27.766251,23.575876,0.018626493,0.96757519,0.68609023,0.6939854159219776,0.24165725999999998,3.0,True
extreme,15,0.56433487,5.0,5.0,2560.0,57.790234,1.075457,3.2263709,1.9630553,2.4626796,2.2128675,0.025308761,0.053947933,0.050708328,0.010716800538072668,0.0007858299999999874,0.0,False
extreme,16,0.34857178,3.0,3.0,1045.0,87.444976,15.363801,46.091402,18.440418,24.236839,21.338629,0.021222413,0.98198036,0.58572844,0.6816919489957702,0.23682022,2.0,True
extreme,17,0.6772995,15.0,15.0,6056.0,29.313904,0.72308479,2.1692544,1.3309715,1.5253341,1.4281528,0.056866132,0.86221744,1.0425532,0.02293248424275618,0.0063438400000001005,0.0,True
extreme,18,0.70467377,12.0,12.0,6144.0,30.066081,0.67731586,2.0319476,1.3303778,1.3816222,1.356,0.055057811,0.64971494,0.16761688,0.01659125951060625,0.006469729999999951,0.0,True
extreme,19,0.72485352,12.0,12.0,6144.0,30.927083,0.62359127,1.8707738,1.2446746,1.2524966,1.2485856,0.054189443,0.22468295,0.06606095,0.01119765698978814,0.0013084500000000165,0.0,False
extreme,2,0.27419662,10.0,10.0,2249.0,31.938639,5.7602612,17.280784,6.5920363,7.3249377,6.958487,0.014014443,0.97028318,0.52701754,0.04461138473405546,0.009811400000000026,1.0,False
extreme,20,0.73602676,12.0,12.0,6144.0,31.404297,0.82329513,2.4698854,1.2690926,1.9606418,1.6148672,0.055193898,0.77101968,0.37388193,0.018842261756591205,0.004188540000000018,0.0,True
extreme,22,0.55672455,8.0,8.0,4096.0,35.630371,0.88730255,2.6619076,1.5558839,1.9034251,1.7296545,0.035095471,0.26489591,0.19454415,0.008043229737404567,0.0017127999999999588,0.0,True
extreme,23,0.57307816,7.0,7.0,3584.0,41.916574,0.92987209,2.7896163,1.7709669,2.1107129,1.9408399,0.028242884,0.076706545,0.06713969,0.007087181938777776,0.00018691999999997932,0.0,False
extreme,24,0.50226593,5.0,5.0,2560.0,51.432031,0.79020141,2.3706042,1.6383465,1.6228952,1.6306209,0.040538861,0.049840933,0.047510798,0.006292197806785693,0.00028991999999994356,0.0,False
extreme,25,0.41590118,7.0,7.0,2181.0,49.988996,5.9950821,17.985246,9.3893002,11.565753,10.477527,0.013054128,0.98084755,0.31535003,0.00775107131751529,0.00011062000000000571,0.0,False
extreme,26,0.54114151,7.0,7.0,3019.0,46.988076,4.0320029,12.096009,9.9518463,7.9882684,8.9700574,0.013778021,0.9315534,0.24970065,0.007859365608525515,0.0008583100000000288,0.0,False
extreme,27,0.62525177,14.0,14.0,4365.0,37.550057,4.6647012,13.994104,8.7067715,9.8035435,9.2551575,0.017742079,0.97486293,0.30513071,0.009556423922567725,0.0005798299999999479,0.0,False
extreme,28,0.68339539,12.0,12.0,5367.0,33.379542,2.6189509,7.8568526,5.3117857,5.1272015,5.2194936,0.026699716,0.90181093,0.43551402,0.010435129972607649,0.0015297000000000782,0.0,False
extreme,29,0.58180237,10.0,10.0,4296.0,35.501862,3.4124521,10.237356,5.138234,6.4236713,5.7809526,0.018739843,0.90568862,0.28929782,0.009321549662682393,0.0005340600000000029,0.0,False
extreme,3,0.38270187,6.0,6.0,2319.0,43.26132,3.8348796,11.504639,4.5034395,4.8867224,4.6950809,0.022874104,0.87938017,0.24259278,0.00853401174941093,0.0006790099999999799,0.0,True
extreme,30,0.69367218,11.0,11.0,5335.0,34.084724,2.1617921,6.4853764,3.856169,3.8439808,3.8500749,0.026523785,0.83719521,0.28170021,0.010792535491114918,0.002376559999999972,0.0,False
extreme,32,0.6580925,11.0,11.0,4649.0,37.10798,4.9585019,14.875506,9.0556245,7.5055849,8.2806047,0.0097892531,0.94570494,0.42532075,0.009762956430068304,0.0005378699999999403,0.0,False
extreme,33,0.45786667,9.0,9.0,2962.0,40.523633,6.0827405,18.248221,8.9381482,8.7042669,8.8212076,0.013475257,0.9424685,0.46720532,0.011599325390280746,0.0005607599999999935,0.0,False
extreme,34,0.6848259,12.0,12.0,5393.0,33.288151,3.4895929,10.468779,5.5621093,6.3935416,5.9778254,0.031563634,0.8185195,0.34282503,0.009346366507407944,0.0008239799999999464,0.0,False
extreme,35,0.679039,11.0,11.0,5229.0,34.042073,2.6945546,8.0836638,6.0203906,5.3380607,5.6792256,0.020222396,0.93282272,0.32821417,0.010114155310548933,7.628999999997887e-05,0.0,False
extreme,36,0.69409561,12.0,12.0,5595.0,32.521001,1.4352091,4.3056272,3.2698398,2.8394275,3.0546337,0.028323978,0.92833656,0.20186047,0.009880420190616523,0.0004119900000000287,0.0,False
extreme,37,0.54153824,10.0,10.0,3785.0,37.501717,4.0621339,12.186402,7.4705785,8.8087539,8.1396662,0.01591715,0.96794872,0.45689083,0.028599412234726174,0.009666440000000054,0.0,False
extreme,4,0.32086182,7.0,7.0,1954.0,43.046059,4.1901592,12.570478,7.0398623,7.8516791,7.4457707,0.014996036,0.95516495,0.23400526,0.010648335822103339,0.0003891000000000311,0.0,True
extreme,40,0.44219589,6.0,6.0,2275.0,50.953407,4.6275579,13.882674,10.270507,10.16461,10.217558,0.014101808,0.97152291,0.2595326,0.006493020093180646,0.00020980999999997696,0.0,False
extreme,41,0.69083405,12.0,12.0,5420.0,33.412915,1.9247289,5.7741866,4.4131856,3.6364618,4.0248237,0.025843567,0.92320628,0.27911551,0.008871147140779079,0.0007324300000000061,0.0,False
extreme,42,0.38332748,11.0,0.0,0.0,,,,,,,,,,0.27775982635425367,0.09117508000000002,0.0,False
extreme,44,0.56366348,7.0,7.0,3584.0,41.224888,1.3852413,4.155724,2.7439117,2.8281705,2.7860411,0.020834197,0.1121782,0.16129032,0.016609168377701766,0.002147679999999985,0.0,False
extreme,45,0.6717186,12.0,12.0,6144.0,28.660319,1.0131693,3.0395079,2.176736,2.0448947,2.1108154,0.037144163,0.11800172,0.25515139,0.019360661061491924,0.00485611000000008,0.0,True
extreme,47,0.71597672,12.0,12.0,5735.0,32.72694,3.1968825,9.5906476,4.8326441,4.2952663,4.5639552,0.018834915,0.87194067,0.42595901,0.009665800669430347,0.0005378799999999906,0.0,False
extreme,48,0.44029999,9.0,9.0,2834.0,40.727594,4.7302604,14.190781,7.5245783,8.7716731,8.1481257,0.018796234,0.96700919,0.27375403,0.00881373972348587,0.0010757499999999864,0.0,False
extreme,49,0.59674072,14.0,14.0,4539.0,34.483146,5.2969949,15.890985,9.9497907,6.809932,8.3798614,0.014766047,0.88442211,0.80984975,0.0183965518121737,0.00014877000000002027,1.0,False
extreme,5,0.52163696,8.0,8.0,3434.0,39.820617,1.4862952,4.4588857,2.6994141,3.2841846,2.9917993,0.03031624,0.8640214,0.096632795,0.009865614251101107,0.0009040800000000848,0.0,False
extreme,50,0.61764145,14.0,14.0,4486.0,36.104993,4.7755479,14.326644,7.7444177,7.4424424,7.59343,0.016047473,0.88941736,0.62052506,0.019272049862017027,0.001987459999999941,0.0,False
extreme,51,0.64194107,15.0,15.0,4729.0,35.587228,5.0010022,15.003006,8.6734905,8.4997724,8.5866315,0.013420431,0.96869229,0.95949367,0.022029115136854238,0.004238129999999951,1.0,False
extreme,52,0.65525055,18.0,18.0,5068.0,33.888911,4.8930072,14.679022,7.1744238,7.7031563,7.43879,0.024742565,0.95021186,0.84216102,0.029570667430321884,0.00942993000000003,3.0,False
extreme,54,0.33798218,10.0,0.0,0.0,,,,,,,,,,0.01512751587721517,0.0010528600000000443,0.0,False
extreme,55,0.3417511,5.0,5.0,2182.0,41.057745,4.0854331,12.256299,6.7396046,7.2503059,6.9949552,0.020639798,0.97981437,0.28724073,0.007671787720938128,0.0011291499999999677,0.0,False
extreme,56,0.57301712,10.0,10.0,3777.0,39.770982,5.3846281,16.153884,8.9566554,10.140084,9.5483697,0.013742193,0.96916105,0.45586897,0.0086699166260501,0.0004234300000000024,1.0,False
extreme,57,0.6385498,6.0,6.0,3072.0,54.489583,0.6415653,1.9246959,1.3658526,1.30655,1.3362013,0.033687961,0.033915526,0.040398665,0.0050157989953681925,0.00011824999999998642,0.0,False
extreme,58,0.67253876,6.0,6.0,3072.0,57.397461,0.64014945,1.9204484,1.1866609,1.2959254,1.2412932,0.040340653,0.095261044,0.15148594,0.006175863059036946,0.00038146999999999487,0.0,False
extreme,59,0.67253876,6.0,6.0,3072.0,57.397461,0.64014945,1.9204484,1.1866609,1.2959254,1.2412932,0.040340653,0.095261044,0.15148594,0.006175863059036946,0.00038146999999999487,0.0,False
extreme,6,0.56428146,10.0,10.0,4344.0,34.049494,2.1409245,6.4227736,3.765658,4.3564613,4.0610596,0.020955076,0.93809927,0.20605382,0.010956619249016142,0.0009765600000000152,0.0,True
extreme,60,0.67253876,6.0,6.0,3072.0,57.397461,0.64014945,1.9204484,1.1866609,1.2959254,1.2412932,0.040340653,0.095261044,0.15148594,0.006175863059036946,0.00038146999999999487,0.0,False
extreme,62,0.67253876,6.0,6.0,3072.0,57.397461,0.64014945,1.9204484,1.1866609,1.2959254,1.2412932,0.040340653,0.095261044,0.15148594,0.006175863059036946,0.00038146999999999487,0.0,False
extreme,63,0.6385498,6.0,6.0,3072.0,54.489583,0.6415653,1.9246959,1.3658526,1.30655,1.3362013,0.033687961,0.033915526,0.040398665,0.0050157989953681925,0.00011824999999998642,0.0,False
extreme,64,0.67253876,6.0,6.0,3072.0,57.397461,0.64014945,1.9204484,1.1866609,1.2959254,1.2412932,0.040340653,0.095261044,0.15148594,0.006175863059036946,0.00038146999999999487,0.0,False
extreme,65,0.67253876,6.0,6.0,3072.0,57.397461,0.64014945,1.9204484,1.1866609,1.2959254,1.2412932,0.040340653,0.095261044,0.15148594,0.006175863059036946,0.00038146999999999487,0.0,False
extreme,66,0.52436447,12.0,12.0,3661.0,37.546845,5.0631345,15.189403,9.6726869,9.1137397,9.3932133,0.010347937,0.97937541,0.45447421,0.009751244037593754,0.0007781999999999512,0.0,False
